composer,title,folder,xml_score,midi_score,midi_performance,performance_annotations,midi_score_annotations,maestro_midi_performance,maestro_audio_performance,start,end,audio_performance
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Kolessova07.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Kolessova07_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,,,,,
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LeungR04M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LeungR04M_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--4.midi,{maestro}/2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--4.wav,,,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LeungR04M.wav
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Levitsky02.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Levitsky02_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,,,,,
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Levitsky06M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Levitsky06M_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--3.midi,{maestro}/2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--3.wav,,,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Levitsky06M.wav
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Lin02.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Lin02_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,,,,,
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Lin07M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Lin07M_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--4.midi,{maestro}/2008/MIDI-Unprocessed_10_R1_2008_01-04_ORIG_MID--AUDIO_10_R1_2008_wav--4.wav,,,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Lin07M.wav
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LiuC05M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LiuC05M_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_01_R1_2015_wav--5.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_01_R1_2015_wav--5.wav,,,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LiuC05M.wav
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LiuY03M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LiuY03M_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--3.midi,{maestro}/2017/MIDI-Unprocessed_054_PIANO054_MID--AUDIO-split_07-07-17_Piano-e_1-02_wav--3.wav,,,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LiuY03M.wav
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/MunA08M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/MunA08M_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--5.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_12_R1_2015_wav--5.wav,,,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/MunA08M.wav
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/SEBAST02.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/SEBAST02_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,,,,,
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Seredenko02.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Seredenko02_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,,,,,
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Sychev03.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Sychev03_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,,,,,
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/TET03.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/TET03_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,,,,,
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/VuV06M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/VuV06M_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--6.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--6.wav,,,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/VuV06M.wav
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Yang05M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Yang05M_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,{maestro}/2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--5.midi,{maestro}/2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_02_R1_2013_wav--5.wav,,,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Yang05M.wav
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Yoon02.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Yoon02_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,,,,,
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/ZhangH02.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/ZhangH02_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,,,,,
Liszt,Gran_Etudes_de_Paganini_2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/ZhangH07M.mid,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/ZhangH07M_annotations.txt,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--4.midi,{maestro}/2008/MIDI-Unprocessed_18_R1_2008_01-04_ORIG_MID--AUDIO_18_R1_2008_wav--4.wav,,,Liszt/Gran_Etudes_de_Paganini/2_La_campanella/ZhangH07M.wav
Liszt,Gran_Etudes_de_Paganini_6_Theme_and_Variations,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/KanM09M.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/KanM09M_annotations.txt,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/midi_score_annotations.txt,{maestro}/2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_01_R1_2018_wav--3.midi,{maestro}/2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_01_R1_2018_wav--3.wav,1272.0598958333333,,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/KanM09M.wav
Liszt,Gran_Etudes_de_Paganini_6_Theme_and_Variations,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/Krasnitsky03.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/Krasnitsky03_annotations.txt,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score_annotations.txt,,,,,
Liszt,Gran_Etudes_de_Paganini_6_Theme_and_Variations,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/WangA01.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/WangA01_annotations.txt,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score_annotations.txt,,,,,
Liszt,Gran_Etudes_de_Paganini_6_Theme_and_Variations,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/WangA07M.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/WangA07M_annotations.txt,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--4.midi,{maestro}/2008/MIDI-Unprocessed_16_R1_2008_01-04_ORIG_MID--AUDIO_16_R1_2008_wav--4.wav,,,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/WangA07M.wav
Liszt,Gran_Etudes_de_Paganini_6_Theme_and_Variations,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/xml_score.musicxml,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/midi_score.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/Yu04.mid,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/Yu04_annotations.txt,Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/midi_score_annotations.txt,,,,,
Liszt,Hungarian_Rhapsodies_6,Liszt/Hungarian_Rhapsodies/6,Liszt/Hungarian_Rhapsodies/6/xml_score.musicxml,Liszt/Hungarian_Rhapsodies/6/midi_score.mid,Liszt/Hungarian_Rhapsodies/6/KaiRuiR04.mid,Liszt/Hungarian_Rhapsodies/6/KaiRuiR04_annotations.txt,Liszt/Hungarian_Rhapsodies/6/midi_score_annotations.txt,,,,10.238541666666666,
Liszt,Hungarian_Rhapsodies_6,Liszt/Hungarian_Rhapsodies/6,Liszt/Hungarian_Rhapsodies/6/xml_score.musicxml,Liszt/Hungarian_Rhapsodies/6/midi_score.mid,Liszt/Hungarian_Rhapsodies/6/LiA09M.mid,Liszt/Hungarian_Rhapsodies/6/LiA09M_annotations.txt,Liszt/Hungarian_Rhapsodies/6/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--4.midi,{maestro}/2017/MIDI-Unprocessed_081_PIANO081_MID--AUDIO-split_07-09-17_Piano-e_2_-02_wav--4.wav,,,Liszt/Hungarian_Rhapsodies/6/LiA09M.wav
Liszt,Hungarian_Rhapsodies_6,Liszt/Hungarian_Rhapsodies/6,Liszt/Hungarian_Rhapsodies/6/xml_score.musicxml,Liszt/Hungarian_Rhapsodies/6/midi_score.mid,Liszt/Hungarian_Rhapsodies/6/Ye04.mid,Liszt/Hungarian_Rhapsodies/6/Ye04_annotations.txt,Liszt/Hungarian_Rhapsodies/6/midi_score_annotations.txt,,,,,
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/Avdeeva03.mid,Liszt/Mephisto_Waltz/Avdeeva03_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,,,,,
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/Avdeeva07M.mid,Liszt/Mephisto_Waltz/Avdeeva07M_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,{maestro}/2006/MIDI-Unprocessed_02_R1_2006_01-04_ORIG_MID--AUDIO_02_R1_2006_03_Track03_wav.midi,{maestro}/2006/MIDI-Unprocessed_02_R1_2006_01-04_ORIG_MID--AUDIO_02_R1_2006_03_Track03_wav.wav,,,Liszt/Mephisto_Waltz/Avdeeva07M.wav
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/ChenGuang24M.mid,Liszt/Mephisto_Waltz/ChenGuang24M_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,{maestro}/2014/MIDI-UNPROCESSED_04-08-12_R3_2014_MID--AUDIO_04_R3_2014_wav--2.midi,{maestro}/2014/MIDI-UNPROCESSED_04-08-12_R3_2014_MID--AUDIO_04_R3_2014_wav--2.wav,,,Liszt/Mephisto_Waltz/ChenGuang24M.wav
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/ChernovA04M.mid,Liszt/Mephisto_Waltz/ChernovA04M_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,{maestro}/2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--4.midi,{maestro}/2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_21_R1_2014_wav--4.wav,,,Liszt/Mephisto_Waltz/ChernovA04M.wav
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/DANILO03.mid,Liszt/Mephisto_Waltz/DANILO03_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,,,,,
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/DANILO06.mid,Liszt/Mephisto_Waltz/DANILO06_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,,,,5.119791666666667,
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/Duepree10.mid,Liszt/Mephisto_Waltz/Duepree10_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,,,,4.885416666666666,
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/Giltburg03.mid,Liszt/Mephisto_Waltz/Giltburg03_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,,,,,
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/HSU04.mid,Liszt/Mephisto_Waltz/HSU04_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,,,,,
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/JIA03.mid,Liszt/Mephisto_Waltz/JIA03_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,,,,,
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/JIA08.mid,Liszt/Mephisto_Waltz/JIA08_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,,,,5.325,
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/Pavlovic03.mid,Liszt/Mephisto_Waltz/Pavlovic03_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,,,,,
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/Tysman07M.mid,Liszt/Mephisto_Waltz/Tysman07M_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,{maestro}/2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_03_WAV.midi,{maestro}/2009/MIDI-Unprocessed_17_R1_2009_01-03_ORIG_MID--AUDIO_17_R1_2009_17_R1_2009_03_WAV.wav,,,Liszt/Mephisto_Waltz/Tysman07M.wav
Liszt,Mephisto_Waltz,Liszt/Mephisto_Waltz,Liszt/Mephisto_Waltz/xml_score.musicxml,Liszt/Mephisto_Waltz/midi_score.mid,Liszt/Mephisto_Waltz/WangV03.mid,Liszt/Mephisto_Waltz/WangV03_annotations.txt,Liszt/Mephisto_Waltz/midi_score_annotations.txt,,,,,
Liszt,Sonata,Liszt/Sonata,Liszt/Sonata/xml_score.musicxml,Liszt/Sonata/midi_score.mid,Liszt/Sonata/Dulu07M.mid,Liszt/Sonata/Dulu07M_annotations.txt,Liszt/Sonata/midi_score_annotations.txt,{maestro}/2006/MIDI-Unprocessed_06_R1_2006_01-04_ORIG_MID--AUDIO_06_R1_2006_03_Track03_wav.midi,{maestro}/2006/MIDI-Unprocessed_06_R1_2006_01-04_ORIG_MID--AUDIO_06_R1_2006_03_Track03_wav.wav,,,Liszt/Sonata/Dulu07M.wav
Liszt,Sonata,Liszt/Sonata,Liszt/Sonata/xml_score.musicxml,Liszt/Sonata/midi_score.mid,Liszt/Sonata/Dvorkine03.mid,Liszt/Sonata/Dvorkine03_annotations.txt,Liszt/Sonata/midi_score_annotations.txt,,,,,
Liszt,Sonata,Liszt/Sonata,Liszt/Sonata/xml_score.musicxml,Liszt/Sonata/midi_score.mid,Liszt/Sonata/Gasanov06M.mid,Liszt/Sonata/Gasanov06M_annotations.txt,Liszt/Sonata/midi_score_annotations.txt,{maestro}/2009/MIDI-Unprocessed_03_R1_2009_01-02_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_02_WAV.midi,{maestro}/2009/MIDI-Unprocessed_03_R1_2009_01-02_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_02_WAV.wav,,,Liszt/Sonata/Gasanov06M.wav
Liszt,Sonata,Liszt/Sonata,Liszt/Sonata/xml_score.musicxml,Liszt/Sonata/midi_score.mid,Liszt/Sonata/GiacomelliN11M.mid,Liszt/Sonata/GiacomelliN11M_annotations.txt,Liszt/Sonata/midi_score_annotations.txt,{maestro}/2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--5.midi,{maestro}/2018/MIDI-Unprocessed_Recital4_MID--AUDIO_04_R1_2018_wav--5.wav,,,Liszt/Sonata/GiacomelliN11M.wav
Liszt,Sonata,Liszt/Sonata,Liszt/Sonata/xml_score.musicxml,Liszt/Sonata/midi_score.mid,Liszt/Sonata/Huang01.mid,Liszt/Sonata/Huang01_annotations.txt,Liszt/Sonata/midi_score_annotations.txt,,,,,
Liszt,Sonata,Liszt/Sonata,Liszt/Sonata/xml_score.musicxml,Liszt/Sonata/midi_score.mid,Liszt/Sonata/Yeletskiy05M.mid,Liszt/Sonata/Yeletskiy05M_annotations.txt,Liszt/Sonata/midi_score_annotations.txt,{maestro}/2009/MIDI-Unprocessed_19_R1_2009_01-02_ORIG_MID--AUDIO_19_R1_2009_19_R1_2009_02_WAV.midi,{maestro}/2009/MIDI-Unprocessed_19_R1_2009_01-02_ORIG_MID--AUDIO_19_R1_2009_19_R1_2009_02_WAV.wav,,,Liszt/Sonata/Yeletskiy05M.wav
Liszt,Sonata,Liszt/Sonata,Liszt/Sonata/xml_score.musicxml,Liszt/Sonata/midi_score.mid,Liszt/Sonata/Zuber07M.mid,Liszt/Sonata/Zuber07M_annotations.txt,Liszt/Sonata/midi_score_annotations.txt,{maestro}/2009/MIDI-Unprocessed_21_R1_2009_04_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_04_WAV.midi,{maestro}/2009/MIDI-Unprocessed_21_R1_2009_04_ORIG_MID--AUDIO_21_R1_2009_21_R1_2009_04_WAV.wav,,,Liszt/Sonata/Zuber07M.wav
Liszt,Transcendental_Etudes_1,Liszt/Transcendental_Etudes/1,Liszt/Transcendental_Etudes/1/xml_score.musicxml,Liszt/Transcendental_Etudes/1/midi_score.mid,Liszt/Transcendental_Etudes/1/Huang13M.mid,Liszt/Transcendental_Etudes/1/Huang13M_annotations.txt,Liszt/Transcendental_Etudes/1/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--2.midi,{maestro}/2008/MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--2.wav,,,Liszt/Transcendental_Etudes/1/Huang13M.wav
